Date,Image Title,Image Filename,Original URL
6-Dec-99,M83: The Southern Pinwheel Galaxy from VLT,m83_vlt_big.jpg,http://apod.nasa.gov/apod/ap991206.html
5-Dec-99,Rhea: Saturns Second Largest Moon,rhea2_vg2_big.gif,http://apod.nasa.gov/apod/ap991205.html
4-Dec-99,Mars Polar Lander Target Ellipse,mplellipse_mgs_big.jpg,http://apod.nasa.gov/apod/ap991204.html
3-Dec-99,Southern Mars,marssouthpole_mola_big.jpg,http://apod.nasa.gov/apod/ap991203.html
2-Dec-99,1999 Leonid Fireball,leonid99b_danielsen_big.jpg,http://apod.nasa.gov/apod/ap991202.html
1-Dec-99,Landing At The Martian South Pole,mplland_mgs_big.gif,http://apod.nasa.gov/apod/ap991201.html
30-Nov-99,Henize 70: A Superbubble in the LMC,n70_vlt_big.jpg,http://apod.nasa.gov/apod/ap991130.html
29-Nov-99,Arcs and Jets in Herbig Haro 34,hh34_vlt_big.jpg,http://apod.nasa.gov/apod/ap991129.html
28-Nov-99,Beneath Venus Clouds,venus2_mag_big.gif,http://apod.nasa.gov/apod/ap991128.html
27-Nov-99,Runaway Star,runaway_eso_big.jpg,http://apod.nasa.gov/apod/ap991127.html
26-Nov-99,Io Volcano: Pele's Hot Lava,pelelava_gal_big.jpg,http://apod.nasa.gov/apod/ap991126.html
25-Nov-99,3C 295: X-rays From A Giant Galaxy,3c295_chandra_big.jpg,http://apod.nasa.gov/apod/ap991125.html
24-Nov-99,A Leonids Meteor Storm in 1999,leonids99radiant_casado.jpg,http://apod.nasa.gov/apod/ap991124.html
23-Nov-99,Leonids Above Torre de la Guaita,leonids99_casado.jpg,http://apod.nasa.gov/apod/ap991123.html
22-Nov-99,The Crab Nebula from VLT,crab_vlt_big.jpg,http://apod.nasa.gov/apod/ap991122.html
21-Nov-99,Elliptical Galaxy NGC 4881 in Coma,ngc4881_hst_big.gif,http://apod.nasa.gov/apod/ap991121.html
20-Nov-99,Small Star,gl623_hst_big.jpg,http://apod.nasa.gov/apod/ap991120.html
19-Nov-99,Mercury And The Sun,mercury_1600_trace.gif,http://apod.nasa.gov/apod/ap991119.html
18-Nov-99,A Sirius Leonid Meteor,siriusleonid98_pacholka.jpg,http://apod.nasa.gov/apod/ap991118.html
17-Nov-99,A Leonid Meteor Explodes,leonidanim_rotse_big.gif,http://apod.nasa.gov/apod/ap991117.html
16-Nov-99,A RADARSAT Map of Antarctica,antarctica_radarsat_big.jpg,http://apod.nasa.gov/apod/ap991116.html
15-Nov-99,In the Shade of a Historic Planet,hd209458_cook_big.jpg,http://apod.nasa.gov/apod/ap991115.html
14-Nov-99,M31: The Andromeda Galaxy,m31_ware_big.jpg,http://apod.nasa.gov/apod/ap991114.html
13-Nov-99,Tempel Tuttle: The Leonid Comet,temptut_puckett.gif,http://apod.nasa.gov/apod/ap991113.html
12-Nov-99,1998 Leonid Fireball,leonid_lorenzo_1.jpg,http://apod.nasa.gov/apod/ap991112.html
11-Nov-99,Mercury And The Moon,moonmerc_tezel.jpg,http://apod.nasa.gov/apod/ap991111.html
10-Nov-99,The Belt of Venus,beltofvenus_dmiller_big.jpg,http://apod.nasa.gov/apod/ap991110.html
9-Nov-99,Spiral Galaxies in Collision,ngc2207_hst_big.jpg,http://apod.nasa.gov/apod/ap991109.html
8-Nov-99,Lunation,lunation_ajc.gif,http://apod.nasa.gov/apod/ap991108.html
7-Nov-99,The Heart Of NGC 4261,ngc4261c_hst_big.jpg,http://apod.nasa.gov/apod/ap991107.html
6-Nov-99,X ray Transit of Mercury,merctransit_yohkoh_big.gif,http://apod.nasa.gov/apod/ap991106.html
5-Nov-99,Shadow Of Phobos,shadowphobos3_mgs_big.jpg,http://apod.nasa.gov/apod/ap991105.html
4-Nov-99,Gamma Ray Bursting,grb_animation.gif,http://apod.nasa.gov/apod/ap991104.html
3-Nov-99,M32: Blue Stars in an Elliptical Galaxy,m32_hst_big.jpg,http://apod.nasa.gov/apod/ap991103.html
2-Nov-99,Aurora Through a Moonlit Sky,auroramoon_curtis.jpg,http://apod.nasa.gov/apod/ap991102.html
1-Nov-99,The Rotten Egg Planetary Nebula,rottenegg_hst_big.jpg,http://apod.nasa.gov/apod/ap991101.html
31-Oct-99,The Cat's Eye Nebula,catseye_hst_big.jpg,http://apod.nasa.gov/apod/ap991031.html
30-Oct-99,"Mars Rocks, Sojourner Rolls",mars_rr_path_big.jpg,http://apod.nasa.gov/apod/ap991030.html
29-Oct-99,The USNO Millennium Time Ball,timeball_usno_big.jpg,http://apod.nasa.gov/apod/ap991029.html
28-Oct-99,X Ray Jet From Centaurus A,cena_chandracomp_lg.jpg,http://apod.nasa.gov/apod/ap991028.html
27-Oct-99,In the Heart of the Tarantula Nebula,tarantula_btc_big.jpg,http://apod.nasa.gov/apod/ap991027.html
26-Oct-99,30 Doradus: The Tarantula Nebula,tarantula_btc_big.jpg,http://apod.nasa.gov/apod/ap991026.html
25-Oct-99,Neptune in Infrared,neptune_pharo_big.jpg,http://apod.nasa.gov/apod/ap991025.html
24-Oct-99,The Magnetic Carpet Of The Sun,magcarpet_soho_big.jpg,http://apod.nasa.gov/apod/ap991024.html
23-Oct-99,M27: Not A Comet,m27_vlt_big.jpg,http://apod.nasa.gov/apod/ap991023.html
22-Oct-99,Iridium 52: Not A Meteor,Iridium52_jyoung.jpg,http://apod.nasa.gov/apod/ap991022.html
21-Oct-99,Follow The Spots,sunspots_mdi_big.gif,http://apod.nasa.gov/apod/ap991021.html
20-Oct-99,NGC 2261: Hubbles Variable Nebula,hubblevarneb_hst_big.jpg,http://apod.nasa.gov/apod/ap991020.html
19-Oct-99,Earth's North Magnetic Pole,northcanada_noaa_big.jpg,http://apod.nasa.gov/apod/ap991019.html
18-Oct-99,NGC 3603: An Active Star Cluster,ngc3603_vlt_big.jpg,http://apod.nasa.gov/apod/ap991018.html
17-Oct-99,Black Holes in Galactic Centers,ngc4_hst_big.jpg,http://apod.nasa.gov/apod/ap991017.html
16-Oct-99,Maria Mitchell Inspires a Generation,mitchell_hw_big.jpg,http://apod.nasa.gov/apod/ap991016.html
15-Oct-99,Moon Crashers,moon_ranger7_big.gif,http://apod.nasa.gov/apod/ap991015.html
14-Oct-99,Moon Over Eugenia,moonmovie.gif,http://apod.nasa.gov/apod/ap991014.html
13-Oct-99,Ozone Hole Reduced,ozone991003_toms_big.jpg,http://apod.nasa.gov/apod/ap991013.html
12-Oct-99,NGC 2346: A Butterfly Shaped Planetary Nebula,ngc2346_heritage_big.jpg,http://apod.nasa.gov/apod/ap991012.html
11-Oct-99,Eta Carinae in X Rays,etacarina_chandra_big.jpg,http://apod.nasa.gov/apod/ap991011.html
10-Oct-99,Triton: Neptune's Largest Moon,triton2_vg2_big.gif,http://apod.nasa.gov/apod/ap991010.html
9-Oct-99,The Frothy Milky Way,iras_waller1_big.jpg,http://apod.nasa.gov/apod/ap991009.html
8-Oct-99,NGC 1365: Barred Spiral Galaxy,ngc1365_hst_big.jpg,http://apod.nasa.gov/apod/ap991008.html
7-Oct-99,The Averted Side Of The Moon,luna60_unsh_keel.jpg,http://apod.nasa.gov/apod/ap991007.html
6-Oct-99,Polaris: The North Star,polaris_pacholka_big.jpg,http://apod.nasa.gov/apod/ap991006.html
5-Oct-99,Two Hours Before Neptune,neptuneclouds_vg2_big.jpg,http://apod.nasa.gov/apod/ap991005.html
4-Oct-99,The 220 Mirrors of CRTF,stacee_hep_big.gif,http://apod.nasa.gov/apod/ap991004.html
3-Oct-99,Nearby Dwarf Galaxy Leo I,leo1_aao.jpg,http://apod.nasa.gov/apod/ap991003.html
2-Oct-99,Phi Persei: Double Star,phiper_bpounds_big.jpg,http://apod.nasa.gov/apod/ap991002.html
1-Oct-99,New Stars In 30 Doradus,30dor_details_big.jpg,http://apod.nasa.gov/apod/ap991001.html
30-Sep-99,Massive Stars Of 30 Doradus,30dor_hst_big.jpg,http://apod.nasa.gov/apod/ap990930.html
29-Sep-99,The Crab Nebula in X Rays,crab_chandra.jpg,http://apod.nasa.gov/apod/ap990929.html
28-Sep-99,Mystery Object Explained,balquasar_dposs_big.jpg,http://apod.nasa.gov/apod/ap990928.html
27-Sep-99,"Our Galaxy in Stars, Gas, and Dust",mw7b_gleason_big.jpg,http://apod.nasa.gov/apod/ap990927.html
26-Sep-99,M83: A Barred Spiral Galaxy,m83_aao.jpg,http://apod.nasa.gov/apod/ap990926.html
25-Sep-99,Twistin By The Lagoon,lagoonclose_hst_big.jpg,http://apod.nasa.gov/apod/ap990925.html
24-Sep-99,Cometary Globules In Orion,orionglob_iras_big.gif,http://apod.nasa.gov/apod/ap990924.html
23-Sep-99,Equinox and Eruptive Prominence,equinoxprom_eit_big.jpg,http://apod.nasa.gov/apod/ap990923.html
22-Sep-99,Halos Around the Ring Nebula,ringhalo_subaru_big.jpg,http://apod.nasa.gov/apod/ap990922.html
21-Sep-99,The Quintuplet Star Cluster,quintuplet_hst_big.jpg,http://apod.nasa.gov/apod/ap990921.html
20-Sep-99,Io in True Color,iotrue_galileo_big.jpg,http://apod.nasa.gov/apod/ap990920.html
19-Sep-99,Interstellar Dust Bunnies of NGC 891,ngc891_wiyn_big.gif,http://apod.nasa.gov/apod/ap990919.html
18-Sep-99,Mercury Astronauts and a Redstone,merc_astronaut_big.jpg,http://apod.nasa.gov/apod/ap990918.html
17-Sep-99,M3: Half A Million Stars,m3_mochejska_big.jpg,http://apod.nasa.gov/apod/ap990917.html
16-Sep-99,The Incredible Expanding Cats Eye,catseye_expand.gif,http://apod.nasa.gov/apod/ap990916.html
15-Sep-99,The Big Corona,corona99_espanek.jpg,http://apod.nasa.gov/apod/ap990915.html
14-Sep-99,The Colorful Orion Nebula,orion_btc_big.jpg,http://apod.nasa.gov/apod/ap990914.html
13-Sep-99,Supernova Remnant N132D in X Rays,n132d_chandra.jpg,http://apod.nasa.gov/apod/ap990913.html
12-Sep-99,Stonehenge: Ancient Monument to the Sun,stonehenge_cr_big.jpg,http://apod.nasa.gov/apod/ap990912.html
11-Sep-99,The Annotated Galactic Center,galcen_wk_big.gif,http://apod.nasa.gov/apod/ap990911.html
10-Sep-99,Cassini Images The Moon,moon3_cassini_big.jpg,http://apod.nasa.gov/apod/ap990910.html
9-Sep-99,Comet Hale Bopp Over the Superstition Mountains,Hbopp_wd_big.gif,http://apod.nasa.gov/apod/ap990909.html
8-Sep-99,A Superior Conjunction Of Mercury,lasco_merc2_big.jpg,http://apod.nasa.gov/apod/ap990908.html
7-Sep-99,Water Found in Space Rock,water_jsc_big.gif,http://apod.nasa.gov/apod/ap990907.html
6-Sep-99,HCG 87: A Small Group of Galaxies,hcg87_heritage_big.jpg,http://apod.nasa.gov/apod/ap990906.html
5-Sep-99,The Universe Evolves,compuni_virgo_big.gif,http://apod.nasa.gov/apod/ap990905.html
4-Sep-99,The Water Vapor Channel,watervapor_goes8_big.gif,http://apod.nasa.gov/apod/ap990904.html
3-Sep-99,Venus Falls Out of the Evening Sky,venus_orman.jpg,http://apod.nasa.gov/apod/ap990903.html
2-Sep-99,Eclipse Over The Mountain,leclipse_frost.jpg,http://apod.nasa.gov/apod/ap990902.html
1-Sep-99,1999 JM8: A Rock Too Close,1999JM8_goldstone_big.gif,http://apod.nasa.gov/apod/ap990901.html
31-Aug-99,Symbiotic Star Bubbles,he2-104_hst_big.jpg,http://apod.nasa.gov/apod/ap990831.html
30-Aug-99,Looking Back on an Eclipsed Earth,eclipse99_mir_big.jpg,http://apod.nasa.gov/apod/ap990830.html
29-Aug-99,The Witch Head Nebula,witchhead_gg_big.jpg,http://apod.nasa.gov/apod/ap990829.html
28-Aug-99,X-Ray Pleiades,pleiades_rosat.gif,http://apod.nasa.gov/apod/ap990828.html
27-Aug-99,Chandras First Light: Cassiopeia A,CXO_CassiopeiaA_m.jpg,http://apod.nasa.gov/apod/ap990827.html
26-Aug-99,Cassini Flyby,garradd_cassini_1.jpg,http://apod.nasa.gov/apod/ap990826.html
25-Aug-99,Reflections on NGC 6188,ngc6188_dfm.jpg,http://apod.nasa.gov/apod/ap990825.html
24-Aug-99,A Network of Microlensing Caustics,caustics_jkw_big.gif,http://apod.nasa.gov/apod/ap990824.html
23-Aug-99,Sundogs over the VLA,sundogsvla_orman_big.jpg,http://apod.nasa.gov/apod/ap990823.html
22-Aug-99,The Center of Centaurus A,cena_wfpc2_big.jpg,http://apod.nasa.gov/apod/ap990822.html
21-Aug-99,Galaxies Away,am0500_hst_big.jpg,http://apod.nasa.gov/apod/ap990821.html
20-Aug-99,At The Suns Edge,augeclipse_limb_yen.jpg,http://apod.nasa.gov/apod/ap990820.html
19-Aug-99,Light From The Dark Sun,augeclipse_cagas_big.jpg,http://apod.nasa.gov/apod/ap990819.html
18-Aug-99,Sun Block,augeclipse_pasternak_big.jpg,http://apod.nasa.gov/apod/ap990818.html
17-Aug-99,A Crescent Sunrise,eclipse99_collin_big.jpg,http://apod.nasa.gov/apod/ap990817.html
16-Aug-99,Mars Weather Watch,mars4storm_mgs_big.jpg,http://apod.nasa.gov/apod/ap990816.html
15-Aug-99,M104: The Sombrero Galaxy,m104_dfm_big.jpg,http://apod.nasa.gov/apod/ap990815.html
14-Aug-99,A String Of Pearls,sl9_hst_big.jpg,http://apod.nasa.gov/apod/ap990814.html
13-Aug-99,Eclipse In The Shade,eclipsetree_ejisrael_c.jpg,http://apod.nasa.gov/apod/ap990813.html
12-Aug-99,Deploying Spartan,spartan201_sts95_big.jpg,http://apod.nasa.gov/apod/ap990812.html
11-Aug-99,A Meteor Over the Anza Borrego Desert,leonidanza_js.gif,http://apod.nasa.gov/apod/ap990811.html
10-Aug-99,A Total Eclipse for Europe,eartheclipse99_fe_big.gif,http://apod.nasa.gov/apod/ap990810.html
9-Aug-99,A Martian Dust Storm Approaches,duststorm_mgs_big.jpg,http://apod.nasa.gov/apod/ap990809.html
8-Aug-99,Comet Hale-Bopp Over Val Parola Pass,halebopp5_aac_big.jpg,http://apod.nasa.gov/apod/ap990808.html
7-Aug-99,Ida and Dactyl: Asteroid and Moon,idadactyl_galileo_big.jpg,http://apod.nasa.gov/apod/ap990807.html
6-Aug-99,Hubble Tracks Jupiters Great Red Spot,redspot_heritage_big.jpg,http://apod.nasa.gov/apod/ap990806.html
5-Aug-99,Asteroid 9969 Braille,braille_dso_big.gif,http://apod.nasa.gov/apod/ap990805.html
4-Aug-99,The Surface of Titan,titan1_llnl_big.jpg,http://apod.nasa.gov/apod/ap990804.html
3-Aug-99,The Vela Supernova Remnant Expands,vela2_dfm.jpg,http://apod.nasa.gov/apod/ap990803.html
2-Aug-99,Regulus Occulted,occult_orman_99.jpg,http://apod.nasa.gov/apod/ap990802.html
1-Aug-99,Walking in Space,spacewalk_gem4_big.jpg,http://apod.nasa.gov/apod/ap990801.html
31-Jul-99,X Ray Triple Jet,triple_jet_big.gif,http://apod.nasa.gov/apod/ap990731.html
30-Jul-99,The Sea of Tranquillity: 5 Seconds To Impact,ranger8_b090_big.gif,http://apod.nasa.gov/apod/ap990730.html
29-Jul-99,Hydrogen Blob N88A in the Small Magellanic Cloud,n88_hst.jpg,http://apod.nasa.gov/apod/ap990729.html
28-Jul-99,Asia at Night,asia_dmsp_big.gif,http://apod.nasa.gov/apod/ap990728.html
27-Jul-99,Chandra X Ray Telescope,chandra_columbia_big.jpg,http://apod.nasa.gov/apod/ap990727.html
26-Jul-99,Noctilucent Clouds,noctilucent_pp_big.gif,http://apod.nasa.gov/apod/ap990726.html
25-Jul-99,The Cygnus Loop,CygnusLoop_hst_big.gif,http://apod.nasa.gov/apod/ap990725.html
24-Jul-99,Infrared Saturn,saturn98_nicmos_big.jpg,http://apod.nasa.gov/apod/ap990724.html
23-Jul-99,A Martian Valley,marsvalley_mgs_big.jpg,http://apod.nasa.gov/apod/ap990723.html
22-Jul-99,Cosmic Collisions in a Galaxy Cluster,ms1054_hst_big.jpg,http://apod.nasa.gov/apod/ap990722.html
21-Jul-99,Galactic Supernova Remnant IC 443,ic443_2mass_big.jpg,http://apod.nasa.gov/apod/ap990721.html
20-Jul-99,Moon Rocket,saturnv_nasa_big.jpg,http://apod.nasa.gov/apod/ap990720.html
19-Jul-99,NGC 3372: The Great Nebula in Carina,ngc3372_cs_big.jpg,http://apod.nasa.gov/apod/ap990719.html
18-Jul-99,Jupiter from Voyager,jupiter_vg1_big.jpg,http://apod.nasa.gov/apod/ap990718.html
17-Jul-99,Rockets and Robert Goddard,goddard1.gif,http://apod.nasa.gov/apod/ap990717.html
16-Jul-99,Solar Surfin,eclipse91_ncar_big.jpg,http://apod.nasa.gov/apod/ap990716.html
15-Jul-99,Charles P. Conrad Jr 1930 1999,peteconrad_c1.jpg,http://apod.nasa.gov/apod/ap990715.html
14-Jul-99,"Moon, Planets, and Rocket Trails",rockettrails_orman99.jpg,http://apod.nasa.gov/apod/ap990714.html
13-Jul-99,The Flame Nebula in Infrared,ngc2024_2mass_big.jpg,http://apod.nasa.gov/apod/ap990713.html
12-Jul-99,A Delta Rocket Launches,launch_fuse_big.jpg,http://apod.nasa.gov/apod/ap990712.html
11-Jul-99,Barringer Crater on Earth,azcrater_lpi_big.jpg,http://apod.nasa.gov/apod/ap990711.html
10-Jul-99,Southern Neptune,neptune_south_vg2_big.gif,http://apod.nasa.gov/apod/ap990710.html
9-Jul-99,NGC 7789: Galactic Star Cluster,ngc7789_mochejska_big.jpg,http://apod.nasa.gov/apod/ap990709.html
8-Jul-99,Eruptive Prominence,solstice_erupt_big.gif,http://apod.nasa.gov/apod/ap990708.html
7-Jul-99,M80: A Dense Globular Cluster,m80_heritage_big.jpg,http://apod.nasa.gov/apod/ap990707.html
6-Jul-99,A Sun Pillar,sunpillar_noaa_big.jpg,http://apod.nasa.gov/apod/ap990706.html
5-Jul-99,Four Faces of Mars,mars4_hst_big.jpg,http://apod.nasa.gov/apod/ap990705.html
4-Jul-99,A Landing On Mars,mars1_pathfinder_big.jpg,http://apod.nasa.gov/apod/ap990704.html
3-Jul-99,NGC 2440: Cocoon of a New White Dwarf,ngc2440_hst2_big.jpg,http://apod.nasa.gov/apod/ap990703.html
2-Jul-99,Shadow Of A Comet,swan_hbshadow_big.jpg,http://apod.nasa.gov/apod/ap990702.html
1-Jul-99,Apollo 17's Lunar Rover,rover_apollo17_big.jpg,http://apod.nasa.gov/apod/ap990701.html
30-Jun-99,NGC 6934 from Gemini North,ngc6934_gemini.jpg,http://apod.nasa.gov/apod/ap990630.html
29-Jun-99,Gemini North Telescope Inaugurated,gemini_pfa_big.jpg,http://apod.nasa.gov/apod/ap990629.html
28-Jun-99,From Mars with Love,marsheart_mgs_big.gif,http://apod.nasa.gov/apod/ap990628.html
27-Jun-99,COBE Dipole: Speeding Through the Universe,dip_cobe.gif,http://apod.nasa.gov/apod/ap990627.html
26-Jun-99,Shells in the Egg Nebula,eggshells_hst_big.jpg,http://apod.nasa.gov/apod/ap990626.html
25-Jun-99,The Gegenschein,gegenschein_naoj_big.jpg,http://apod.nasa.gov/apod/ap990625.html
24-Jun-99,NGC 1365: A Nearby Barred Spiral Galaxy,ngc1365_vlt_big.jpg,http://apod.nasa.gov/apod/ap990624.html
23-Jun-99,The Sudbury Neutrino Detector,sudbury_sno_big.jpg,http://apod.nasa.gov/apod/ap990623.html
22-Jun-99,PKS285 02: A Young Planetary Nebula,pk285_hst_big.jpg,http://apod.nasa.gov/apod/ap990622.html
21-Jun-99,The Galactic Center in Infrared,gcenter_2mass_big.jpg,http://apod.nasa.gov/apod/ap990621.html
20-Jun-99,A Very Large Array of Radio Telescopes,vla_nrao_big.jpg,http://apod.nasa.gov/apod/ap990620.html
19-Jun-99,Venus on the Horizon,venus_sts30_big.jpg,http://apod.nasa.gov/apod/ap990619.html
18-Jun-99,Tharsis Volcanos,tharsisvols_mgs_big.jpg,http://apod.nasa.gov/apod/ap990618.html
17-Jun-99,NGC 4565: Needle Galaxy,ngc4565_mclaughlin_big.jpg,http://apod.nasa.gov/apod/ap990617.html
16-Jun-99,Sprite Fireworks,sprites_exl98.jpg,http://apod.nasa.gov/apod/ap990616.html
15-Jun-99,The Sun Oscillates,sunmodes2_gong.jpg,http://apod.nasa.gov/apod/ap990615.html
14-Jun-99,N159 and the Papillon Nebula,papillon_hst_big.jpg,http://apod.nasa.gov/apod/ap990614.html
13-Jun-99,Zodiacal Light,zodiacal_dm.jpg,http://apod.nasa.gov/apod/ap990613.html
12-Jun-99,Venus: Just Passing By,venus1_gal_big.gif,http://apod.nasa.gov/apod/ap990612.html
11-Jun-99,AB Aurigae: How To Make Planets,abaurigae_hst_big.jpg,http://apod.nasa.gov/apod/ap990611.html
10-Jun-99,MjÃ¸lnir: Impact Crater,hammer_tsikalas_big.gif,http://apod.nasa.gov/apod/ap990610.html
9-Jun-99,NGC 4414: A Telling Spiral,ngc4414_heritage_big.jpg,http://apod.nasa.gov/apod/ap990609.html
8-Jun-99,Trifid Pillars and Jets,trifid_hst_big.jpg,http://apod.nasa.gov/apod/ap990608.html
7-Jun-99,Starbirth in the Trifid Nebula,trifid_hst_big.jpg,http://apod.nasa.gov/apod/ap990607.html
6-Jun-99,Kepler Discovers How Planets Move,kepler_hist_big.gif,http://apod.nasa.gov/apod/ap990606.html
5-Jun-99,"Betelgeuse, Betelgeuse, Betelgeuse",betelgeuse_hst_big.jpg,http://apod.nasa.gov/apod/ap990605.html
4-Jun-99,NGC 3603: From Beginning To End,ngc3603_hst_big.jpg,http://apod.nasa.gov/apod/ap990604.html
3-Jun-99,Methane Dwarf,tdwarf1_sloan.jpg,http://apod.nasa.gov/apod/ap990603.html
2-Jun-99,Thermal Mars,marsnight_temp_big.gif,http://apod.nasa.gov/apod/ap990602.html
1-Jun-99,A Gallery of Gravitational Mirages,lenses_hst_big.jpg,http://apod.nasa.gov/apod/ap990601.html
31-May-99,Uranus Moon 18,u10_vg2_big.jpg,http://apod.nasa.gov/apod/ap990531.html
30-May-99,Tycho Brahe Measures the Sky,tycho_brahe.gif,http://apod.nasa.gov/apod/ap990530.html
29-May-99,The Ecliptic Plane,ecliptic_clem_big.gif,http://apod.nasa.gov/apod/ap990529.html
28-May-99,Topographical Mars,mars_fc_flat_big.jpg,http://apod.nasa.gov/apod/ap990528.html
27-May-99,NGC 4603 and the Expanding Universe,ngc4603_hst_big.jpg,http://apod.nasa.gov/apod/ap990527.html
26-May-99,GRB 990510: Another Unusual Gamma Ray Burst,grb990510_lc1_big.jpg,http://apod.nasa.gov/apod/ap990526.html
25-May-99,NGC  6872: A Stretched Spiral,ngc6872_vlt_big.jpg,http://apod.nasa.gov/apod/ap990525.html
24-May-99,Introducing Nova Velorum 1999,novavelorum_gg_big.jpg,http://apod.nasa.gov/apod/ap990524.html
23-May-99,The Keyhole Nebula,keyhole_noao_big.jpg,http://apod.nasa.gov/apod/ap990523.html
22-May-99,M42: A Mosaic of Orion's Great Nebula,OrionMos_hst_big.jpg,http://apod.nasa.gov/apod/ap990522.html
21-May-99,Star Party Trails,trails_990417orman_big.jpg,http://apod.nasa.gov/apod/ap990521.html
20-May-99,Cyclone on Mars,marscyclone_hst_big.jpg,http://apod.nasa.gov/apod/ap990520.html
19-May-99,The Horsehead Nebula,horsehead_noao_big.jpg,http://apod.nasa.gov/apod/ap990519.html
18-May-99,A Laguna Triangle,laguna_pacholka_big.jpg,http://apod.nasa.gov/apod/ap990518.html
17-May-99,How to Search for Aliens,seti_fft.gif,http://apod.nasa.gov/apod/ap990517.html
16-May-99,Europe at Night,europe_dmsp.gif,http://apod.nasa.gov/apod/ap990516.html
15-May-99,Star Wars in NGC 664,starngc664_whipple_big.gif,http://apod.nasa.gov/apod/ap990515.html
14-May-99,Landsat 7 Views Planet Earth,sanfran_landsat7_big.jpg,http://apod.nasa.gov/apod/ap990514.html
